PID,Name,Title,PublicationType,ContentType,Language,Journal,JournalISSN,JournalEISSN,Status,Volume,Issue,HostPublication,StartPage,EndPage,Year,Edition,Pages,City,Publisher,Series,SeriesISSN,SeriesEISSN,ISBN,Urls,ISRN,DOI,ISI,PMID,ScopusId,NBN,LocalId,ArchiveNumber,Keywords,Categories,ResearchSubjects,Projects,Notes,Abstract,Opponents,Supervisors,Examiners,Patent,ThesisLevel,Credits,Programme,Subject,Uppsok,DefencePlace,DefenceLanguage,DefenceDate,CreatedDate,PublicationDate,LastUpdated,FullTextLink,Funder,NumberOfAuthors,ExternalCooperation,FridaLevel,PartOfThesis,PublicationSubtype,Conference,Term,ArticleId,Reviewed,FreeFulltext,SustainableDevelopment,Contributor
1914024,"van Dreven, Jonne [jva] [0000-0002-5229-1140] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Cheddad, Abbas [abc] [0000-0002-4390-411X] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Alawadi, Sadi [sci] [0000-0002-6309-2892] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Al Koussa, Jad (Flemish Institute for Technological Research (VITO), Belgium);Vanhoudt, Dirk (Flemish Institute for Technological Research (VITO), Belgium)",SHEDAD : SNN-Enhanced District Heating Anomaly Detection for Urban Substations,Konferensbidrag,Refereegranskat,eng,,,,,,,"2024 9th International Conference on Fog and Mobile Edge Computing, FMEC 2024",130,137,2024,,,,Institute of Electrical and Electronics Engineers (IEEE),,,,9798350366488,https://arxiv.org/html/2408.14499v1,,10.1109/FMEC62297.2024.10710205,,,2-s2.0-85208149450,urn:nbn:se:bth-27098,,,Anomaly Detection;Clustering;District Heating;Intelligent Urban Systems;Nearest Neighbor Measure;Electric substations;Clusterings;District heating system;Energy efficient;Intelligent urban system;Near neighbor measure;Nearest-neighbour;Performance;Shared nearest neighbors;Urban systems;Nearest neighbor search,Miljöanalys och bygginformationsteknik (20108),,,,"<p>District Heating (DH) systems are essential for energy-efficient urban heating. However, despite the advancements in automated fault detection and diagnosis (FDD), DH still faces challenges in operational faults that impact efficiency. This study introduces the Shared Nearest Neighbor Enhanced District Heating Anomaly Detection (SHEDAD) approach, designed to approximate the DH network topology and allow for local anomaly detection without disclosing sensitive information, such as substation locations. The approach leverages a multi-Adaptive k-Nearest Neighbor (k-NN) graph to improve the initial neighborhood creation. Moreover, it introduces a merging technique that reduces noise and eliminates trivial edges. We use the Median Absolute Deviation (MAD) and modified z-scores to flag anomalous substations. The results reveal that SHEDAD outperforms traditional clustering methods, achieving significantly lower intra-cluster variance and distance. Additionally, SHEDAD effectively isolates and identifies two distinct categories of anomalies: supply temperatures and substation performance. We identified 30 anomalous substations and reached a sensitivity of approximately 65% and specificity of approximately 97%. By focusing on this subset of poor-performing substations in the network, SHEDAD enables more targeted and effective maintenance interventions, which can reduce energy usage while optimizing network performance. © 2024 IEEE.</p>",,,,,,,,,,,,,2024-11-18,2024-11-18,2024-11-18,,,6,,deprecated,,publishedPaper,"9th International Conference on Fog and Mobile Edge Computing, FMEC 2024, Malmö, Sept 2-5, 2024",,,true,true,,
1849080,"Cury, Otávio (Federal University of Piauí, Brazil);Avelino, Guilherme (Federal University of Piauí, Brazil);Neto, Pedro Santos (Federal University of Piauí, Brazil);Valente, Marco Túlio (Federal University of Minas Gerais, Brazil);Britto, Ricardo [rbr] [0000-0002-7220-9570] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Source code expert identification : Models and application,"Artikel, forskningsöversikt",Refereegranskat,eng,Information and Software Technology,0950-5849,1873-6025,published,170,,,,,2024,,,,Elsevier,,,,,,,10.1016/j.infsof.2024.107445,1224111200001,,2-s2.0-85188638209,urn:nbn:se:bth-26073,,,Machine learning;Source code expertise;Truck Factor;Classification (of information);Codes (symbols);Computer programming languages;Trucks;Expert identifications;F-score;IMPROVE-A;Learning classifiers;Machine-learning;Performance;Software project;Source codes,Datavetenskap (datalogi) (10201),,,,"<p>Context: Identifying source code expertise is useful in several situations. Activities like bug fixing and helping newcomers are best performed by knowledgeable developers. Some studies have proposed repository-mining techniques to identify source code experts. However, there is a gap in understanding which variables are most related to code knowledge and how they can be used for identifying expertise. Objective: This study explores models of expertise identification and how these models can be used to improve a Truck Factor algorithm. Methods: First, we built an oracle with the knowledge of developers from software projects. Then, we use this oracle to analyze the correlation between measures from the development history and source code knowledge. We investigate the use of linear and machine-learning models to identify file experts. Finally, we use the proposed models to improve a Truck Factor algorithm and analyze their performance using data from public and private repositories. Results: First Authorship and Recency of Modification have the highest positive and negative correlations with source code knowledge, respectively. Machine learning classifiers outperformed the linear techniques (F-Score = 71% to 73%) in the largest analyzed dataset, but this advantage is unclear in the smallest one. The Truck Factor algorithm using the proposed models could handle developers missed by the previous expertise model with the best average F-Score of 74%. It was perceived as more accurate in computing the Truck Factor of an industrial project. Conclusion: If we analyze F-Score, the studied models have similar performance. However, machine learning classifiers get higher Precision while linear models obtained the highest Recall. Therefore, choosing the best technique depends on the user's tolerance to false positives and negatives. Additionally, the proposed models significantly improved the accuracy of a Truck Factor algorithm, affirming their effectiveness in precisely identifying the key developers within software projects. © 2024 Elsevier B.V.</p>",,,,,,,,,,,,,2024-04-05,2024-04-05,2024-05-30,,,5,,deprecated,,,,,107445,true,,,
1920262,"Alves, Antonio Pedro Santos (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Kalinowski, Marcos (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Giray, Görkem;Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lavesson, Niklas [nla] [0000-0002-0535-1761] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Azevedo, Kelly (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Villamizar, Hugo (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Escovedo, Tatiana (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Lopes, Helio (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), Brazil);Biffl, Stefan (Vienna University of Technology (TU Wien),  Austria);Musil, Jürgen (Vienna University of Technology (TU Wien),  Austria);Felderer, Michael (German Aerospace Center (DLR), Germany);Wagner, Stefan (University of Stuttgart, Germany);Baldassarre, Teresa (University of Bari, Italy);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Status Quo and Problems of Requirements Engineering for Machine Learning : Results from an International Survey,Konferensbidrag,Refereegranskat,eng,,,,,,,"Product-Focused Software Process Improvement : Proceedings, Part I",159,174,2024,,,,Springer Science+Business Media B.V.,Lecture Notes in Computer Science (LNCS) ; 14483,0302-9743,1611-3349,9783031492655,,,10.1007/978-3-031-49266-2_11,,,2-s2.0-85190065443,urn:nbn:se:bth-27230,,,Machine Learning;Requirements Engineering;Survey;Computer software selection and evaluation;Case-studies;Complete response;Confidence interval analysis;Contemporary practices;Engineering machines;International survey;Machine-learning;Qualitative analysis;Requirement engineering;Status quo,Programvaruteknik (10205),,,,"<p>Systems that use Machine Learning (ML) have become commonplace for companies that want to improve their products and processes. Literature suggests that Requirements Engineering (RE) can help address many problems when engineering ML-enabled systems. However, the state of empirical evidence on how RE is applied in practice in the context of ML-enabled systems is mainly dominated by isolated case studies with limited generalizability. We conducted an international survey to gather practitioner insights into the status quo and problems of RE in ML-enabled systems. We gathered 188 complete responses from 25 countries. We conducted quantitative statistical analyses on contemporary practices using bootstrapping with confidence intervals and qualitative analyses on the reported problems involving open and axial coding procedures. We found significant differences in RE practices within ML projects. For instance, (i) RE-related activities are mostly conducted by project leaders and data scientists, (ii) the prevalent requirements documentation format concerns interactive Notebooks, (iii) the main focus of non-functional requirements includes data quality, model reliability, and model explainability, and (iv) main challenges include managing customer expectations and aligning requirements with data. The qualitative analyses revealed that practitioners face problems related to lack of business domain understanding, unclear goals and requirements, low customer engagement, and communication issues. These results help to provide a better understanding of the adopted practices and of which problems exist in practical environments. We put forward the need to adapt further and disseminate RE-related practices for engineering ML-enabled systems. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.</p>",,,,,,,,,,,,,2024-12-11,2024-12-11,2024-12-11,,,15,,deprecated,,publishedPaper,"24th International Conference on Product-Focused Software Process Improvement, PROFES 2023, Dornbirn, Dec 11-13, 2023",,,true,,,
1877635,"Dorner, Michael [mrr] [0000-0001-8879-6450] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Capraro, Maximilian (Kolabri, Germany);Treidler, Oliver (Kolabri, Germany);Kunz, Tom-Eric (Kolabri, Germany);Šmite, Darja [xds] [0000-0003-1744-3118] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Zabardast, Ehsan [ehz] [0000-0002-1729-5154] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Wnuk, Krzysztof [krw] [0000-0003-3567-9300] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Taxing Collaborative Software Engineering : The Challenges for Tax Compliance in Software Engineering,Artikel i tidskrift,Refereegranskat,eng,IEEE Software,0740-7459,1937-4194,published,41,4,,143,150,2024,,,,IEEE Computer Society,,,,,,,10.1109/MS.2023.3346646,1241761200006,,2-s2.0-85164779874,urn:nbn:se:bth-26585,,,Software;Software engineering;Finance;Collaboration;Codes;Pricing;Collaborative software,Programvaruteknik (10205),,,,"<p>The engineering of complex software systems is often the result of a highly collaborative effort. However, collaboration within a multinational enterprise has an overlooked legal implication when developers collaborate across national borders: It is taxable. In this article, we discuss the unsolved problem of taxing collaborative software engineering across borders.</p>",,,,,,,,,,,,,2024-06-26,2024-06-26,2024-12-02,https://bth.diva-portal.org/smash/get/diva2:1877635/FULLTEXT01.pdf,KK-stiftelsen [20180010],8,,deprecated,,,,,,true,true,,
1924133,"Peixoto, Mariana (Universidade de Pernambuco (UPE), Brazil);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Silva, Carla (Universidade Federal de Pernambuco (UFPE), Brazil);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",The Perspective of Agile Software Developers on Data Privacy,Artikel i tidskrift,Refereegranskat,eng,Journal of Software:  Evolution and Process,2047-7473,2047-7481,aheadofprint,,,,,,2024,,,,John Wiley & Sons,,,,,,,10.1002/smr.2755,,,2-s2.0-85212760764,urn:nbn:se:bth-27356,,,empirical study;privacy;software development;Agile softwares;Data protection laws;Decisions makings;Empirical studies;Environmental factors;External environments;Sensitive systems;Social cognitive theory;Software developer;Differential privacy,Programvaruteknik (10205),,,,"<p>Recent studies have shown that many software developers do not have sufficient knowledge and understanding of how to develop a privacy-friendly system. This may become a challenge in developing systems complying with data protection laws. To address this issue, we investigated the factors that influence developers' decision-making when developing privacy-sensitive systems.</p><p>We conducted an empirical study by means of a survey with 109 practitioners. Our data analysis is based on the principles of social cognitive theory, which includes personal, behavioral, and external environmental factors.</p><p>We identified six personal, five behavioral, and five external environment factors that affect how developers make decisions regarding privacy, including confusion between privacy and security and reliance on informal practices and organizational support gaps. These findings contribute to understanding how practitioners and companies consider privacy, showing improvements in formal training and structured support over previous studies yet highlighting persistent challenges in consistent privacy integration. </p>",,,,,,,,,,,,,2025-01-03,2025-01-03,2025-01-03,,KK-stiftelsen [20180010],5,,deprecated,,,,,,true,,,
1879379,"Jedrzejewski, Felix [fje] [0000-0001-7090-2753] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Threat Modeling of ML-intensive Systems : Research Proposal,Konferensbidrag,Refereegranskat,eng,,,,,,,"Proceedings - 2024 IEEE/ACM 3rd International Conference on AI Engineering - Software Engineering for AI, CAIN 2024",264,266,2024,,,,Association for Computing Machinery (ACM),,,,9798400705915,,,10.1145/3644815.3644975,1251227200037,,2-s2.0-85196484930,urn:nbn:se:bth-26622,,,adversarial machine learning;industry;threat modeling;Software engineering;Artificial intelligence learning;Machine learning models;Machine-learning;Problem statement;Product and services;Research proposals;Security challenges;Systems research;Machine learning,Programvaruteknik (10205),,,,"<p>Context: The rise of Artificial Intelligence (AI) and Machine Learning (ML) applied in many software-intensive products and services introduces new opportunities but also new security challenges. Motivation: AI and ML will gain even more attention from industry in the future, but threats caused by already discovered attacks specifically targeting ML models are either overseen, ignored, or mishandled. Problem Statement: Current Software Engineering security practices and tools are insufficient to detect and mitigate ML Threats systematically. Contribution: We will develop and evaluate a threat modeling technique for non-security experts assessing ML-intensive systems in close collaboration with industry and academia. © 2024 Copyright held by the owner/author(s).</p>",,,,,,,,,,,,,2024-06-28,2024-06-28,2025-01-03,,,1,,deprecated,,publishedPaper,"3rd International Conference on AI Engineering, CAIN 2024, co-located with the 46th International Conference on Software Engineering, ICSE 2024, Lisbon, April 14-15 2024",,,true,,,
1896292,"Elahidoost, Parisa [pae] [0000-0003-4239-7838] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Research Institute of the Free State of Bavaria, Fortiss GmbH, Germany)",Towards a Tool Supported Approach for Regulatory Requirements Engineering,Konferensbidrag,Refereegranskat,eng,,,,,,,Proceedings of the IEEE International Conference on Requirements Engineering,520,524,2024,,,,IEEE Computer Society,International Requirements Engineering Conference,1090-705X,,9798350395112,,,10.1109/RE59067.2024.00067,1300544600060,,2-s2.0-85202738897,urn:nbn:se:bth-26894,,,Change-Impact Analysis;Regulatory Compliance;Requirements Engineering;Application programs;Computer aided software engineering;Computer software reusability;Computer software selection and evaluation;Industrial research;Software testing;Change impact analysis;Critical tasks;Development and operations;Regulatory oversight;Regulatory requirements;Requirement engineering;Software intensive systems;Software requirements;Supportive tools;System engineers,Programvaruteknik (10205),,,,"<p>With the escalating complexity and range of regu-lations impacting the development and operations of software-intensive systems, engineers are compelled to manage intensifying regulatory oversight. The critical task of analyzing and interpreting regulatory norms, as well as deriving software requirements, is a vital step in achieving regulatory compliance. Nevertheless, the interpretation of regulations remains heavily reliant on the individual expertise and domain-specific experience of legal professionals, with a notable absence of systematic methodologies and supportive tools to streamline this process. Research in this domain frequently remains isolated from the practical experiences of industry practitioners, resulting in solutions that struggle to find relevance in real-world applications. The work outlines a doctoral thesis aiming to have a detailed examination of the existing state of reported evidence in RE related to regulatory compliance and, analysis of current practices and obstacles in practice, to identify key areas for improvement and development of supportive tools and methodologies. Furthermore, this work includes an investigation into the limitations and potentials of automation in crafting viable approaches for regulatory RE. The ultimate goal is to bridge the theoretical and practical aspects of regulatory RE, ensuring the creation of a tool-supported approach that is both academically robust and pragmatically applicable. By focusing on enhancing the structure and utility of RE practices in the face of regulatory demands, this work seeks to contribute to the field, paving the way for more effective compliance management in software engineering. © 2024 IEEE.</p>",,,,,,,,,,,,,2024-09-10,2024-09-10,2024-10-28,https://bth.diva-portal.org/smash/get/diva2:1896292/FULLTEXT01.pdf,,1,,deprecated,,publishedPaper,"32nd IEEE International Requirements Engineering Conference, RE 2024, Reykjavik, June 24-28 2024",,,true,,,
1922042,"Angermeir, Florian [fau] [0000-0001-7903-8236] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Fortiss, Germany);Moyón, Fabiola (Siemens Technology, Germany);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Towards Automated Continuous Security Compliance,Konferensbidrag,Refereegranskat,eng,,,,,,,International Symposium on Empirical Software Engineering and Measurement,440,446,2024,,,,IEEE Computer Society,International Symposium on Empirical Software Engineering and Measurement,1949-3770,1949-3789,9798400710476,https://arxiv.org/abs/2407.21494,,10.1145/3674805.3690748,,,2-s2.0-85210589352,urn:nbn:se:bth-27254,,,Continuous Compliance;Continuous Security Compliance;Continuous Software Engineering;Security Challenges;Security Compliance;Continuous software engineerings;Error prones;Literature studies;Precise definition;Security regulations;Industrial research,Programvaruteknik (10205),,,,"<p>Context: Continuous Software Engineering is increasingly adopted in highly regulated domains, raising the need for continuous compliance. Adherence to especially security regulations - a major concern in highly regulated domains - renders Continuous Security Compliance of high relevance to industry and research.</p><p>Problem: One key barrier to adopting continuous software engineering in the industry is the resource-intensive and error-prone nature of traditional manual security compliance activities. Automation promises to be advantageous. However, continuous security compliance is under-researched, precluding an effective adoption.</p><p>Contribution: We have initiated a long-term research project with our industry partner to address these issues. In this manuscript, we make three contributions: (1) We provide a precise definition of the term continuous security compliance aligning with the state-of-art, (2) elaborate a preliminary overview of challenges in the field of automated continuous security compliance through a tertiary literature study, and (3) present a research roadmap to address those challenges via automated continuous security compliance. © 2024 ACM.</p>",,,,,,,,,,,,,2024-12-17,2024-12-17,2024-12-17,,,4,,deprecated,,publishedPaper,"18th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement, ESEM 2024, Barcelona, Oct 24-25, 2024",,,true,true,,
1887575,"Nasir, Nayla [nna] [0009-0002-3023-6500] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Towards Better Design and Delivery of SE Team Project Courses,Konferensbidrag,Refereegranskat,eng,,,,,2,,"Proceedings of the 2024 Conference on Innovation and Technology in Computer Science Education, vol 2, ITiCSE 2024",828,829,2024,,,,Association for Computing Machinery (ACM),"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942-647X,,9798400706035,,,10.1145/3649405.3659471,1265872800052,,2-s2.0-85198669293,urn:nbn:se:bth-26776,,,Project-Based Learning;Software Engineering Education;Team Project Courses;Curricula;Engineering education;Students;Engineering teams;Evidence based researches;Industry needs;Project based learning;Project course;Student teachers;Team project course;Team projects;Software engineering,Programvaruteknik (10205),,,,"<p>Software Engineering (SE) team project courses allow students to explore the multifaceted challenges of software engineering. This doctoral thesis aims to conduct evidence-based research analyzing different aspects of SE team project courses. It will investigate the perspectives of students, teachers, and industry collaborators. The overarching goal is to enhance the design and delivery of these courses while aligning with industry needs. © 2024 Copyright held by the owner/author(s)</p>",,,,,,,,,,,,,2024-08-08,2024-08-08,2024-09-16,,,1,,deprecated,,publishedPaper,"29th Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE 2024, Milan, July 8-10 2024",,,true,,,
1919986,"Blaschke, Konstantin [kbs] [0009-0009-2095-9060] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Barner, Simon (Fortiss, Munich, Germany)",Towards the Estimation of Quality Attributes on System Model Histories,Konferensbidrag,Refereegranskat,eng,,,,,,,Proceedings: MODELS 2024 - ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems : Companion Proceedings,1035,1040,2024,,,,Association for Computing Machinery (ACM),,,,9798400706226,http://,,10.1145/3652620.3688339,1351589800138,,2-s2.0-85212197164,urn:nbn:se:bth-27227,,,Model-based Systems Engineering;Model Quality;Model Metrics;Quality Assessment;Model Review,Programvaruteknik (10205),,,,"<p>Companies increasingly rely on Model-Based Systems Engineering to develop Cyber-Physical Systems such as cars, aircraft, or medical devices. The quality of engineering model artifacts is key to efficient collaboration in systems engineering with multi-tier supply chains. Ensuring model artifact quality and comprehensibility for practitioners is challenging. Manual reviews are time- and cost-intensive and subject to bias, whereas existing automated methods based on syntactical rules and model metrics are limited in scope. The paper presents work towards swift quality feedback to system engineers during modeling. The concept allows domain and project-specific context and is applicable to industry-size model artifacts. We implement a data-driven estimation that combines automated model metric extraction with expert quality assessments. We leverage the system model version history from an open-source miniature automotive demonstrator. We assess the model versions' comprehensibility and showcase a semi-automated pipeline to initiate a model quality estimator. We achieve an average accuracy of 0.94 with a random forest approach on our test data.</p>",,,,,,,,,,,,,2024-12-10,2024-12-10,2024-12-28,,,2,,deprecated,,publishedPaper,"27th International Conference on Model Driven Engineering Languages and Systems, MODELS Companion 2024, Linz, Sept 22-27, 2024",,,true,,,
1849043,"Chen, Xingru [xcn] [0000-0003-1181-9049] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Usman, Muhammad [muu] [0000-0002-8132-0107] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Badampudi, Deepika [deb] [0000-0002-6215-1774] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",Understanding and evaluating software reuse costs and benefits from industrial cases—A systematic literature review,"Artikel, forskningsöversikt",Refereegranskat,eng,Information and Software Technology,0950-5849,1873-6025,published,171,,,,,2024,,,,Elsevier,,,,,,,10.1016/j.infsof.2024.107451,1223219600001,,2-s2.0-85189036914,urn:nbn:se:bth-26076,,,Software reuse;Software reuse benefits;Software reuse costs;Systematic literature review;Costs;Cost and benefits;Development time;Evaluating software;Reuse;Software reuse benefit;Software reuse cost;Software-reuse;Computer software reusability,Programvaruteknik (10205),,,,"<p>Context: Software reuse costs and benefits have been investigated in several primary studies, which have been aggregated in multiple secondary studies as well. However, existing secondary studies on software reuse have not critically appraised the evidence in primary studies. Moreover, there has been relatively less focus on how software reuse costs and benefits were measured in the primary studies, and the aggregated evidence focuses more on software reuse benefits than reuse costs. Objective: This study aims to cover the gaps mentioned in the context above by synthesizing and critically appraising the evidence reported on software reuse costs and benefits from industrial cases. Method: We used a systematic literature review (SLR) to conduct this study. The results of this SLR are based on a final set of 30 primary studies. Results: We identified nine software reuse benefits and six software reuse costs, in which better quality and improved productivity were investigated the most. The primary studies mostly used defect-based and development time-based metrics to measure reuse benefits and costs. Regarding the reuse practices, the results show that software product lines, verbatim reuse, and systematic reuse were the top investigated ones, contributing to more reuse benefits. The quality assessment of the primary studies showed that most of them are either of low (20%) or moderate (67%) quality. Conclusion: Based on the number and quality of the studies, we conclude that the strength of evidence for better quality and improved productivity as reuse benefits is high. There is a need to conduct more high quality studies to investigate, not only other reuse costs and benefits, but also how relatively new reuse-related practices, such as InnerSource and microservices architecture, impact software reuse. © 2024 The Author(s)</p>",,,,,,,,,,,,,2024-04-05,2024-04-05,2024-09-19,https://bth.diva-portal.org/smash/get/diva2:1849043/FULLTEXT01.pdf,KK-stiftelsen [20190081],3,,deprecated,,,,,107451,true,true,,
1919946,"Javeed, Ashir [ajv] [0000-0003-4190-3532] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650]);Anderberg, Peter [pan] [0000-0001-9870-8477] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650]);Saleem, Muhammad Asim (Chulalongkorn University, Thailand);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Sanmartin Berglund, Johan [jbu] [0000-0003-4312-2246] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650])",Unveiling Cancer : A Data-Driven Approach for Early Identification and Prediction Using F-RUS-RF Model,Artikel i tidskrift,Refereegranskat,eng,International journal of imaging systems and technology (Print),0899-9457,1098-1098,published,34,6,,,,2024,,,,John Wiley & Sons,,,,,,,10.1002/ima.23221,1370225400001,,2-s2.0-85209990620,urn:nbn:se:bth-27223,,,artificial intelligence;cancer;convolutional neural network;deep learning;medical imaging;Deep neural networks;Diseases;Cardiovascular disease;Causes of death;Data-driven approach;Diagnostic systems;F-score;Random forest modeling;Risk factors;Convolutional neural networks,Cancer och onkologi (30203);Datavetenskap (datalogi) (10201),,SNAC,,"<p>Globally, cancer is the second-leading cause of death after cardiovascular disease. To improve survival rates, risk factors and cancer predictors must be identified early. From the literature, researchers have developed several kinds of machine learning-based diagnostic systems for early cancer prediction. This study presented a diagnostic system that can identify the risk factors linked to the onset of cancer in order to anticipate cancer early. The newly constructed diagnostic system consists of two modules: the first module relies on a statistical F-score method to rank the variables in the dataset, and the second module deploys the random forest (RF) model for classification. Using a genetic algorithm, the hyperparameters of the RF model were optimized for improved accuracy. A dataset including 10 765 samples with 74 variables per sample was gathered from the Swedish National Study on Aging and Care (SNAC). The acquired dataset has a bias issue due to the extreme imbalance between the classes. In order to address this issue and prevent bias in the newly constructed model, we balanced the classes using a random undersampling strategy. The model's components are integrated into a single unit called F-RUS-RF. With a sensitivity of 92.25% and a specificity of 85.14%, the F-RUS-RF model achieved the highest accuracy of 86.15%, utilizing only six highly ranked variables according to the statistical F-score approach. We can lower the incidence of cancer in the aging population by addressing the risk factors for cancer that the F-RUS-RF model found. © 2024 The Author(s). International Journal of Imaging Systems and Technology published by Wiley Periodicals LLC.</p>",,,,,,,,,,,,,2024-12-10,2024-12-10,2024-12-17,https://bth.diva-portal.org/smash/get/diva2:1919946/FULLTEXT01.pdf,,5,,deprecated,,,,,e23221,true,true,,
