citationid,paperid,Name,Year,Title,Abstract,FullTextLink,topics,probs,representations
Frattini_98_2025,1916945,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Torkar, Richard (Chalmers University of Technology);Montgomery, Lloyd (University of Hamburg, Germany);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Netlight Consulting GmbH, Germany);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2025,Applying bayesian data analysis for causal inference about requirements quality : a controlled experiment,"<p>It is commonly accepted that the quality of requirements specifications impacts subsequent software engineering activities. However, we still lack empirical evidence to support organizations in deciding whether their requirements are good enough or impede subsequent activities. We aim to contribute empirical evidence to the effect that requirements quality defects have on a software engineering activity that depends on this requirement. We conduct a controlled experiment in which 25 participants from industry and university generate domain models from four natural language requirements containing different quality defects. We evaluate the resulting models using both frequentist and Bayesian data analysis. Contrary to our expectations, our results show that the use of passive voice only has a minor impact on the resulting domain models. The use of ambiguous pronouns, however, shows a strong effect on various properties of the resulting domain models. Most notably, ambiguous pronouns lead to incorrect associations in domain models. Despite being equally advised against by literature and frequentist methods, the Bayesian data analysis shows that the two investigated quality defects have vastly different impacts on software engineering activities and, hence, deserve different levels of attention. Our employed method can be further utilized by researchers to improve reliable, detailed empirical evidence on requirements quality. © The Author(s) 2024.</p>",https://bth.diva-portal.org/smash/get/diva2:1916945/FULLTEXT01.pdf,"[1, 1, 1, 7, 7, 7, 7, 1, 1]","[0.19086551552551795, 0.5402380194499583, 0.25810174231978145, 0.113235173788447, 0.037938367268095644, 0.037157135768830306, 0.0354937189586558, 0.09609566416277358, 0.4897870563415233]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Frattini_100_2020,1521733,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Junker, Maximilian (Qualicen GmbH, DEU);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (fortiss GmbH, DEU);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (fortiss GmbH, DEU)",2020,Automatic Extraction of Cause-Effect-Relations from Requirements Artifacts,"<p>Background: The detection and extraction of causality from natural language sentences have shown great potential in various fields of application. The field of requirements engineering is eligible for multiple reasons: (1) requirements artifacts are primarily written in natural language, (2) causal sentences convey essential context about the subject of requirements, and (3) extracted and formalized causality relations are usable for a (semi-)automatic translation into further artifacts, such as test cases. Objective: We aim at understanding the value of interactive causality extraction based on syntactic criteria for the context of requirements engineering. Method: We developed a prototype of a system for automatic causality extraction and evaluate it by applying it to a set of publicly available requirements artifacts, determining whether the automatic extraction reduces the manual effort of requirements formalization. Result: During the evaluation we analyzed 4457 natural language sentences from 18 requirements documents, 558 of which were causal (12.52%). The best evaluation of a requirements document provided an automatic extraction of 48.57% cause-effect graphs on average, which demonstrates the feasibility of the approach. Limitation: The feasibility of the approach has been proven in theory but lacks exploration of being scaled up for practical use. Evaluating the applicability of the automatic causality extraction for a requirements engineer is left for future research. Conclusion: A syntactic approach for causality extraction is viable for the context of requirements engineering and can aid a pipeline towards an automatic generation of further artifacts from requirements artifacts. © 2020 ACM.</p>",https://bth.diva-portal.org/smash/get/diva2:1521733/FULLTEXT01.pdf,"[7, 7, 7, 7, 7, 7, 7, 7, 7]","[0.779308324803298, 1.0, 0.48493038355940576, 1.0, 0.8708131508153226, 1.0, 1.0, 0.7963753755645935, 1.0]","[['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements'], ['requirements engineering', 'requirements artifacts', 'requirements documents', 'causal relations', 'case generation', 'natural language', 'test cases', 'artifacts requirements', 'requirement', 'requirements']]"
Frattini_101_2022,1701760,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (SERT);Lloyd, Montgomery (Universität Hamburg, DEU);Jannik, Fischbach (Netlight GmbH / fortiss GmbH, DEU);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2022,A Live Extensible Ontology of Quality Factors for Textual Requirements,"<p>Quality factors like passive voice or sentence length are commonly used in research and practice to evaluate the quality of natural language requirements since they indicate defects in requirements artifacts that potentially propagate to later stages in the development life cycle. However, as a research community, we still lack a holistic perspective on quality factors. This inhibits not only a comprehensive understanding of the existing body of knowledge but also the effective use and evolution of these factors. To this end, we propose an ontology of quality factors for textual requirements, which includes (1) a structure framing quality factors and related elements and (2) a central repository and web interface making these factors publicly accessible and usable. We contribute the first version of both by applying a rigorous ontology development method to 105 eligible primary studies and construct a first version of the repository and interface. We illustrate the usability of the ontology and invite fellow researchers to a joint community effort to complete and maintain this knowledge repository. We envision our ontology to reflect the community's harmonized perception of requirements quality factors, guide reporting of new quality factors, and provide central access to the current body of knowledge.</p>",https://bth.diva-portal.org/smash/get/diva2:1701760/FULLTEXT01.pdf,"[1, 1, 1, 35, 35, 1]","[0.07263998841605492, 0.09634297499966117, 0.07079472082512377, 1.0, 1.0, 0.059817681857132064]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['traceability links', 'traceability', 'suggests trace', 'traces', 'trace', 'taxonomies', 'knowledge organization', 'specific taxonomies', 'taxonomy', 'links requirements'], ['traceability links', 'traceability', 'suggests trace', 'traces', 'trace', 'taxonomies', 'knowledge organization', 'specific taxonomies', 'taxonomy', 'links requirements'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Frattini_102_2023,1791501,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Montgomery, Lloyd (University of Hamburg, Germany);Fischbach, Jannik (Netlight Consulting GmbH, Germany);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,"Requirements quality research : a harmonized theory, evaluation, and roadmap","<p>High-quality requirements minimize the risk of propagating defects to later stages of the software development life cycle. Achieving a sufficient level of quality is a major goal of requirements engineering. This requires a clear definition and understanding of requirements quality. Though recent publications make an effort at disentangling the complex concept of quality, the requirements quality research community lacks identity and clear structure which guides advances and puts new findings into an holistic perspective. In this research commentary, we contribute (1) a harmonized requirements quality theory organizing its core concepts, (2) an evaluation of the current state of requirements quality research, and (3) a research roadmap to guide advancements in the field. We show that requirements quality research focuses on normative rules and mostly fails to connect requirements quality to its impact on subsequent software development activities, impeding the relevance of the research. Adherence to the proposed requirements quality theory and following the outlined roadmap will be a step toward amending this gap. © 2023, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1791501/FULLTEXT01.pdf,"[1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 0.0635092759503899, 0.5373667303236412, 1.0, 1.0, 1.0, 1.0, 1.0]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Frattini_103_2023,1759548,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Montgomery, Lloyd (University of Hamburg, Germany);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Netlight Consulting GmbH, Germany);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,Let’s Stop Building at the Feet of Giants : Recovering unavailable Requirements Quality Artifacts,"<p>Requirements quality literature abounds with publications presenting artifacts, such as data sets and tools. However, recent systematic studies show that more than 80% of these artifacts have become unavailable or were never made public, limiting reproducibility and reusability. In this work, we report on an attempt to recover those artifacts. To that end, we requested corresponding authors of unavailable artifacts to recover and disclose them according to open science principles. Our results, based on 19 answers from 35 authors (54% response rate), include an assessment of the availability of requirements quality artifacts and a breakdown of authors’ reasons for their continued unavailability. Overall, we improved the availability of seven data sets and seven implementations. © 2023 Copyright for this paper by its authors. Use permitted under Creative Commons License Attribution 4.0 International (CC BY 4.0).</p>",https://bth.diva-portal.org/smash/get/diva2:1759548/FULLTEXT01.pdf,"[1, 1, 1]","[0.08110118383447883, 0.14691622649863875, 0.2823240402335612]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Frattini_104_2024,1876182,"Frattini, Julian [juf] [0000-0003-3995-6125] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Montgomery, Lloyd (University of Hamburg, Germany);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Netlight Consulting GmbH, Germany)",2024,"Requirements quality research artifacts : Recovery, analysis, and management guideline","<p>Requirements quality research, which is dedicated to assessing and improving the quality of requirements specifications, is dependent on research artifacts like data sets (containing information about quality defects) and implementations (automatically detecting and removing these defects). However, recent research exposed that the majority of these research artifacts have become unavailable or have never been disclosed, which inhibits progress in the research domain. In this work, we aim to improve the availability of research artifacts in requirements quality research. To this end, we (1) extend an artifact recovery initiative, (2) empirically evaluate the reasons for artifact unavailability using Bayesian data analysis, and (3) compile a concise guideline for open science artifact disclosure. Our results include 10 recovered data sets and 7 recovered implementations, empirical support for artifact availability improving over time and the positive effect of public hosting services, and a pragmatic artifact management guideline open for community comments. With this work, we hope to encourage and support adherence to open science principles and improve the availability of research artifacts for the requirements research quality community. © 2024 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1876182/FULLTEXT01.pdf,"[1, 1, 1]","[0.09457903007502518, 1.0, 0.06533020588640932]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Fucci_105_2024,1897893,"Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,FAIR enough : A Vision for Research Objects in Empirical Software Engineering Studies,"<p>In recent years, the software engineering research community has been fostering Open Science through several initiatives. Although the transparency fostered in Open Science can address some of the concerns related to appropriate study design and data analysis methods, the community still needs to fully embrace a set of guidelines for managing research data, such as FAIR principles. A fundamental aspect of FAIR is the Research Object - -i.e., a bundle of research artifacts and their metadata. In this paper, I show an example of a Research Object and discuss how formalized metadata can benefit the community. © 2024 Copyright is held by the owner/author(s). Publication rights licensed to ACM.</p>",https://bth.diva-portal.org/smash/get/diva2:1897893/FULLTEXT01.pdf,"[25, 25, 29, 1]","[1.0, 1.0, 0.21449669397543358, 0.046940037853075184]","[['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['assets', 'asset', 'products services', 'concepts', 'different stakeholders', 'technical aspects', 'management', 'metadata', 'related concepts', 'accounting'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Fucci_106_2022,1686220,"Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (SERL);Alégroth, Emil [EAL] [0000-0001-7526-3727] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (SERL);Axelsson, Thomas (COMPANY, SWE)",2022,When traceability goes awry : An industrial experience report?,"<p>The concept of traceability between artifacts is considered an enabler for software project success. This concept has received plenty of attention from the research community and is by many perceived to always be available in an industrial setting. In this industry-academia collaborative project, a team of researchers, supported by testing practitioners from a large telecommunication company, sought to investigate the partner company's issues related to software quality. However, it was soon identified that the fundamental traceability links between requirements and test cases were missing. This lack of traceability impeded the implementation of a solution to help the company deal with its quality issues. In this experience report, we discuss lessons learned about the practical value of creating and maintaining traceability links in complex industrial settings and provide a cautionary tale for researchers. (c) 2022 The Author(s). Published by Elsevier Inc. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).</p>",https://bth.diva-portal.org/smash/get/diva2:1686220/FULLTEXT01.pdf,"[35, 23, 35]","[1.0, 1.0, 1.0]","[['traceability links', 'traceability', 'suggests trace', 'traces', 'trace', 'taxonomies', 'knowledge organization', 'specific taxonomies', 'taxonomy', 'links requirements'], ['test cases', 'test selection', 'test information', 'testing test', 'testing', 'testing activities', 'test case', 'testing identified', 'assuring quality', 'test'], ['traceability links', 'traceability', 'suggests trace', 'traces', 'trace', 'taxonomies', 'knowledge organization', 'specific taxonomies', 'taxonomy', 'links requirements']]"
Hehn_133_2020,1381704,"Hehn, Jennifer (University of St. Gallen, CHF);Mendez, Daniel [dmz] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Uebernickel, Falk (Hasso Plattner Institute, DEU);Brenner, Walter (Universität St. Gallen, CHF);Broy, Manfred (Technical University of Munich, DEU)",2020,On Integrating Design Thinking for a Human-Centered Requirements Engineering,"<p>In this position paper, we elaborate on the possibilities and needs to integrate Design Thinking into Requirements Engineering. We draw from our research and project experiences to compare what is understood as Design Thinking and Requirements Engineering considering their involved artifacts. We suggest three approaches for tailoring and integrating Design Thinking and Requirements Engineering with complementary synergies and point at open challenges for research and practice. IEEE</p>",,"[1, 1, 1, 1]","[0.07157977848263279, 0.0709328309608044, 0.07435621409549328, 0.06748561204733686]","[['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects'], ['requirements quality', 'requirements engineering', 'requirements specifications', 'quality requirements', 'requirements artifacts', 'requirements attributes', 'requirement', 'requirements', 'quality factors', 'quality defects']]"
Kosenkov_169_2025,1916976,"Kosenkov, Oleksandr [oko] [0000-0002-9971-1130] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Elahidoost, Parisa [pae] [0000-0003-4239-7838] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Gorschek, Tony [tgo] [0000-0002-3646-235x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fischbach, Jannik (Fortiss GmbH, Germany);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Unterkalmsteiner, Michael [mun] [0000-0003-4118-0952] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fucci, Davide [dfu] [0000-0002-0679-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mohanani, Rahul (University of Jyväskylä, Finland)",2025,Systematic mapping study on requirements engineering for regulatory compliance of software systems,"<p>Context: As the diversity and complexity of regulations affecting Software-Intensive Products and Services (SIPS) is increasing, software engineers need to address the growing regulatory scrutiny. We argue that, as with any other non-negotiable requirements, SIPS compliance should be addressed early in SIPS engineering—i.e., during requirements engineering (RE).</p><p>Objectives: In the conditions of the expanding regulatory landscape, existing research offers scattered insights into regulatory compliance of SIPS. This study addresses the pressing need for a structured overview of the state of the art in software RE and its contribution to regulatory compliance of SIPS.</p><p>Method: We conducted a systematic mapping study to provide an overview of the current state of research regarding challenges, principles, and practices for regulatory compliance of SIPS related to RE. We focused on the role of RE and its contribution to other SIPS lifecycle process areas. We retrieved 6914 studies published from 2017 (January 1) until 2023 (December 31) from four academic databases, which we filtered down to 280 relevant primary studies.</p><p>Results: We identified and categorized the RE-related challenges in regulatory compliance of SIPS and their potential connection to six types of principles and practices addressing challenges. We found that about 13.6% of the primary studies considered the involvement of both software engineers and legal experts in developing principles and practices. About 20.7% of primary studies considered RE in connection to other process areas. Most primary studies focused on a few popular regulation fields (privacy, quality) and application domains (healthcare, software development, avionics). Our results suggest that there can be differences in terms of challenges and involvement of stakeholders across different fields of regulation.</p><p>Conclusion: Our findings highlight the need for an in-depth investigation of stakeholders’ roles, relationships between process areas, and specific challenges for distinct regulatory fields to guide research and practice. </p>",https://bth.diva-portal.org/smash/get/diva2:1916976/FULLTEXT01.pdf,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[0.19673460803741896, 0.6129954317263712, 1.0, 0.43344414588055663, 0.3398021157986778, 0.350427061369174, 0.3490370454514209, 0.2945138459009133, 0.13157008506858694, 0.21173011691809795, 0.054424372527543056]","[['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices'], ['requirements engineering', 'regulatory', 'regulations', 'compliance', 'requirements', 'domain knowledge', 'legal experts', 'practices challenges', 'products services', 'principles practices']]"
