citationid,paperid,Name,Year,Title,Abstract,FullTextLink,topics,probs,representations
Laiq_178_2024,1888898,"Laiq, Muhammad [miq] [0000-0002-5964-5554] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Ali, Nauman bin [nal] [0000-0001-7266-5632] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Börstler, Jürgen [jub] [0000-0003-0639-4234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Engström, Emelie (Lund University)",2024,Industrial adoption of machine learning techniques for early identification of invalid bug reports,"<p>Despite the accuracy of machine learning (ML) techniques in predicting invalid bug reports, as shown in earlier research, and the importance of early identification of invalid bug reports in software maintenance, the adoption of ML techniques for this task in industrial practice is yet to be investigated. In this study, we used a technology transfer model to guide the adoption of an ML technique at a company for the early identification of invalid bug reports. In the process, we also identify necessary conditions for adopting such techniques in practice. We followed a case study research approach with various design and analysis iterations for technology transfer activities. We collected data from bug repositories, through focus groups, a questionnaire, and a presentation and feedback session with an expert. As expected, we found that an ML technique can identify invalid bug reports with acceptable accuracy at an early stage. However, the technique’s accuracy drops over time in its operational use due to changes in the product, the used technologies, or the development organization. Such changes may require retraining the ML model. During validation, practitioners highlighted the need to understand the ML technique’s predictions to trust the predictions. We found that a visual (using a state-of-the-art ML interpretation framework) and descriptive explanation of the prediction increases the trustability of the technique compared to just presenting the results of the validity predictions. We conclude that trustability, integration with the existing toolchain, and maintaining the techniques’ accuracy over time are critical for increasing the likelihood of adoption. © The Author(s) 2024.</p>",https://bth.diva-portal.org/smash/get/diva2:1888898/FULLTEXT01.pdf,"[15, 15, 15, 15, 15, 5, 5, 5]","[1.0, 0.575951688360797, 0.7382998918502123, 0.18520228674239222, 1.0, 0.07348637753952937, 0.1170693263541698, 0.08287858713106733]","[['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction']]"
Lenz_183_2020,1470733,"Lenz, Luca (Sap);Felderer, Michael [mfd] [0000-0003-3818-4442] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (University of Innsbruck, AUT);Schwedes, Sascha (Sap);Müller, Kai (Sap)",2020,Explainable Priority Assessment of Software-Defects using Categorical Features at SAP HANA,"<p>We want to automate priority assessment of software defects. To do so we provide a tool which uses an explainability-driven framework and classical machine learning algorithms to keep the decisions transparent. Differing from other approaches we only use objective and categorical fields from the bug tracking system as features. This makes our approach lightweight and extremely fast. We perform binary classification with priority labels corresponding to deadlines. Additionally, we evaluate the tool on real data to ensure good performance in the practical use case. © 2020 ACM.</p>",https://bth.diva-portal.org/smash/get/diva2:1470733/FULLTEXT01.pdf,"[5, 15, 5]","[0.10997770979505303, 1.0, 0.1434129331304736]","[['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['issue reports', 'bugs', 'defects', 'reports identify', 'bug', 'reports', 'report', 'reports industrial', 'technical debt', 'machine learning'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction']]"
Madeyski_188_2023,1719758,"Madeyski, Lech [lmd] [0000-0003-3907-3357] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Lewowski, Tomasz (Wroclaw University of Science and Technology, POL)",2023,Detecting code smells using industry-relevant data,"<p>Context: Code smells are patterns in source code associated with an increased defect rate and a higher maintenance effort than usual, but without a clear definition. Code smells are often detected using rules hard-coded in detection tools. Such rules are often set arbitrarily or derived from data sets tagged by reviewers without the necessary industrial know-how. Conclusions from studying such data sets may be unreliable or even harmful, since algorithms may achieve higher values of performance metrics on them than on models tagged by experts, despite not being industrially useful. Objective: Our goal is to investigate the performance of various machine learning algorithms for automated code smell detection trained on code smell data set(MLCQ) derived from actively developed and industry-relevant projects and reviews performed by experienced software developers. Method: We assign the severity of the smell to the code sample according to a consensus between the severities assigned by the reviewers, use the Matthews Correlation Coefficient (MCC) as our main performance metric to account for the entire confusion matrix, and compare the median value to account for non-normal distributions of performance. We compare 6720 models built using eight machine learning techniques. The entire process is automated and reproducible. Results: Performance of compared techniques depends heavily on analyzed smell. The median value of our performance metric for the best algorithm was 0.81 for Long Method, 0.31 for Feature Envy, 0.51 for Blob, and 0.57 for Data Class. Conclusions: Random Forest and Flexible Discriminant Analysis performed the best overall, but in most cases the performance difference between them and the median algorithm was no more than 10% of the latter. The performance results were stable over multiple iterations. Although the F-score omits one quadrant of the confusion matrix (and thus may differ from MCC), in code smell detection, the actual differences are minimal. © 2022 Elsevier B.V.</p>",,"[30, 30, 30, 30, 30, 5, 30, 5, 5, 30]","[1.0, 0.6444403641141103, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test']]"
Maksimov_189_2020,1507585,"Maksimov, Yuliyan [yma] [0000-0001-9968-2440] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Fricker, Samuel [sfr] [0000-0001-7368-4448] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2020,Licensing in Artificial Intelligence Competitions and Consortium Project Collaborations,"<p>Platforms are emerging that allow data scientists, software and hardware engineers to collaborate through organisational boundaries to develop systems of Artificial Intelligence (AI). Such collaboration involves the exchange of assets representing Intellectual Property (IP) of the collaborators. The tension between permitting access and protecting IP is thus one of the critical challenges faced by organisations willing to innovate through collaboration. Licensing is a common way to address the issue, but the influence of the licensing rules on the intended form of collaboration is still unclear.In this paper, we identify and analyse the rules that are used to regulate IP exchanges in two common forms of collaboration: a) competitions where one customer benchmarks and selects among multiple suppliers and b) consortium projects where multiple parties collaborate to product joint results. Due to our interest in AI, we have chosen to analyse the terms and conditions of competitions hosted on KaggleTM a leading online platform for Competitions. For consortium projects, we have analysed the DESCA Consortium Agreement template. DESCA is often used for European projects, an increasing number of which are used to fund AI innovation projects. We have applied In Vivo Coding and Concept Coding coding techniques to highlight rules applicable to IP exchange. We structured the findings in the form of tree graphs consisting of interdependent textual phrases to extract, group and compare the terms and conditions of IP sharing in each collaboration form and how they relate to the characteristics of the studied collaborations.The results indicate that each form of collaboration has its own set of rules that address comparable concerns but have different content. Practitioners, both platform providers and collaborators, can utilise our results to implement licensing for IP exchange that fits the desired type of collaboration. For researchers, our results represent a step towards the automation of license generation and enforcement. © 2020 IEEE.</p>",,[16],[1.0],"[['ai', 'artificial intelligence', 'machine learning', 'evidence engineering', 'learning ml', 'manufacturing', 'industry', 'ml', 'forecasting', 'continuous delivery']]"
Nass_217_2024,1814031,"Nass, Michel [mna] [0000-0002-8569-2290] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (SERT);Alégroth, Emil [EAL] [0000-0001-7526-3727] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Feldt, Robert [rfd] [0000-0002-5179-4205] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Improving Web Element Localization by Using a Large Language Model,"<p>Web-based test automation heavily relies on accurately finding web elements. Traditional methods compare attributes but don't grasp the context and meaning of elements and words. The emergence of Large Language Models (LLMs) like GPT-4, which can show human-like reasoning abilities on some tasks, offers new opportunities for software engineering and web element localization. This paper introduces and evaluates VON Similo LLM, an enhanced web element localization approach. Using an LLM, it selects the most likely web element from the top-ranked ones identified by the existing VON Similo method, ideally aiming to get closer to human-like selection accuracy. An experimental study was conducted using 804 web element pairs from 48 real-world web applications. We measured the number of correctly identified elements as well as the execution times, comparing the effectiveness and efficiency of VON Similo LLM against the baseline algorithm. In addition, motivations from the LLM were recorded and analyzed for all instances where the original approach failed to find the right web element. VON Similo LLM demonstrated improved performance, reducing failed localizations from 70 to 39 (out of 804), a 44 percent reduction. Despite its slower execution time and additional costs of using the GPT-4 model, the LLMs human-like reasoning showed promise in enhancing web element localization. LLM technology can enhance web element identification in GUI test automation, reducing false positives and potentially lowering maintenance costs. However, further research is necessary to fully understand LLMs capabilities, limitations, and practical use in GUI testing.</p>",https://bth.diva-portal.org/smash/get/diva2:1814031/FULLTEXT02.pdf,"[11, 11, 27, 11, 11, 11, 11, 11, 11, 11, 11]","[1.0, 0.7253541623956284, 0.17513462958121725, 0.29143872729114273, 1.0, 1.0, 1.0, 1.0, 0.9183860321158385, 0.046992148694870894, 0.02543840414292947]","[['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['quality attributes', 'metrics quality', 'ci components', 'ci environments', 'ci environment', 'quality properties', 'definitions quality', 'standards quality', 'maintainability', 'value delivery'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing']]"
Nass_220_2023,1777787,"Nass, Michel [mna] [0000-0002-8569-2290] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Alégroth, Emil [EAL] [0000-0001-7526-3727] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Feldt, Robert [rfd] [0000-0002-5179-4205] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Coppola, Riccardo (Politecnico di Torino,  Italy)",2023,Robust web element identification for evolving applications by considering visual overlaps,"<p>Fragile (i.e., non-robust) test execution is a common challenge for automated GUI-based testing of web applications as they evolve. Despite recent progress, there is still room for improvement since test execution failures caused by technical limitations result in unnecessary maintenance costs that limit its effectiveness and efficiency. One of the most reported technical challenges for web-based tests concerns how to reliably locate a web element used by a test script.This paper proposes the novel concept of Visually Overlapping Nodes (VON) that reduces fragility by utilizing the phenomenon that visual web elements (observed by the user) are constructed from multiple web-elements in the Document Object Model (DOM) that overlaps visually.We demonstrate the approach in a tool, VON Similo, which extends the state-of-the-art multi-locator approach (Similo) that is also used as the baseline for an experiment. In the experiment, a ground truth set of 1163 manually collected web element pairs, from different releases of the 40 most popular web applications on the internet, are used to compare the approaches' precision, recall, and accuracy.Our results show that VON Similo provides 94.7% accuracy in identifying a web element in a new release of the same SUT. In comparison, Similo provides 83.8% accuracy.These results demonstrate the applicability of the visually overlapping nodes concept/tool for web element localization in evolving web applications and contribute a novel way of thinking about web element localization in future research on GUI-based testing. © 2023 IEEE.</p>",,"[11, 13, 23, 11, 11, 11]","[1.0, 0.6953777189702706, 1.0, 0.5538579980635958, 1.0, 1.0]","[['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['gui testing', 'gui test', 'based testing', 'automated testing', 'test execution', 'testing practice', 'automated gui', 'gui', 'test automation', 'testing'], ['test cases', 'test selection', 'test information', 'testing test', 'testing', 'testing activities', 'test case', 'testing identified', 'assuring quality', 'test'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing']]"
Nass_221_2023,1777888,"Nass, Michel [mna] [0000-0002-8569-2290] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Alégroth, Emil [EAL] [0000-0001-7526-3727] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Feldt, Robert [rfd] [0000-0002-5179-4205] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Leotta, Maurizio (University Genoa, Italy);Ricca, Filippo (University Genoa, Italy)",2023,Similarity-based Web Element Localization for Robust Test Automation,"<p>Non-robust (fragile) test execution is a commonly reported challenge in GUI-based test automation, despite much research and several proposed solutions. A test script needs to be resilient to (minor) changes in the tested application but, at the same time, fail when detecting potential issues that require investigation. Test script fragility is a multi-faceted problem. However, one crucial challenge is how to reliably identify and locate the correct target web elements when the website evolves between releases or otherwise fail and report an issue. This article proposes and evaluates a novel approach called similarity-based web element localization (Similo), which leverages information from multiple web element locator parameters to identify a target element using a weighted similarity score. This experimental study compares Similo to a baseline approach for web element localization. To get an extensive empirical basis, we target 48 of the most popular websites on the Internet in our evaluation. Robustness is considered by counting the number of web elements found in a recent website version compared to how many of these existed in an older version. Results of the experiment show that Similo outperforms the baseline; it failed to locate the correct target web element in 91 out of 801 considered cases (i.e., 11%) compared to 214 failed cases (i.e., 27%) for the baseline approach. The time efficiency of Similo was also considered, where the average time to locate a web element was determined to be 4 milliseconds. However, since the cost of web interactions (e.g., a click) is typically on the order of hundreds of milliseconds, the additional computational demands of Similo can be considered negligible. This study presents evidence that quantifying the similarity between multiple attributes of web elements when trying to locate them, as in our proposed Similo approach, is beneficial. With acceptable efficiency, Similo gives significantly higher effectiveness (i.e., robustness) than the baseline web element localization approach.</p>",https://bth.diva-portal.org/smash/get/diva2:1777888/FULLTEXT01.pdf,"[11, 13, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['gui testing', 'gui test', 'based testing', 'automated testing', 'test execution', 'testing practice', 'automated gui', 'gui', 'test automation', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing'], ['web applications', 'web', 'gui testing', 'test automation', 'gui test', 'based gui', 'similarity', 'automation', 'similo', 'testing']]"
Nyholm_224_2024,1836702,"Nyholm, Joel [0009-0001-2003-0210] (student);Ghazi, Ahmad Nauman [ngh] [0000-0001-9336-4361] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Ghazi, Sarah Nauman [sgh] [0000-0001-8114-8813] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650]);Sanmartin Berglund, Johan [jbu] [0000-0003-4312-2246] (Blekinge Tekniska Högskola [16500], Fakulteten för teknikvetenskaper [16807], Institutionen för hälsa [873650])",2024,Prediction of dementia based on older adults’ sleep disturbances using machine learning,"<p><strong>Background: </strong>The most common degenerative condition in older adults is dementia, which can be predicted using a number of indicators and whose progression can be slowed down. One of the indicators of an increased risk of dementia is sleep disturbances. This study aims to examine if machine learning can predict dementia and which sleep disturbance factors impact dementia.</p><p><strong>Methods: </strong>This study uses five machine learning algorithms (gradient boosting, logistic regression, gaussian naive Bayes, random forest and support vector machine) and data on the older population (60+) in Sweden from the Swedish National Study on Ageing and Care — Blekinge (). Each algorithm uses 10-fold stratified cross-validation to obtain the results, which consist of the Brier score for checking accuracy and the feature importance for examining the factors which impact dementia. The algorithms use 16 features which are on personal and sleep disturbance factors.</p><p><strong>Results: </strong>Logistic regression found an association between dementia and sleep disturbances. However, it is slight for the features in the study. Gradient boosting was the most accurate algorithm with 92.9% accuracy, 0.926 f1-score, 0.974 ROC AUC and 0.056 Brier score. The significant factors were different in each machine learning algorithm. If the person sleeps more than two hours during the day, their sex, education level, age, waking up during the night and if the person snores are the variables that most consistently have the highest feature importance in all algorithms.</p><p><strong>Conclusion: </strong>There is an association between sleep disturbances and dementia, which machine learning algorithms can predict. Furthermore, the risk factors for dementia are different across the algorithms, but sleep disturbances can predict dementia.</p>",https://bth.diva-portal.org/smash/get/diva2:1836702/FULLTEXT01.pdf,"[5, 5]","[1.0, 1.0]","[['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction']]"
Petersen_242_2024,1851067,"Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2024,Case study identification with GPT-4 and implications for mapping studies,"<p>Context: Rainer and Wohlin showed that case studies are not well understood by reviewers and authors and thus they say that a given research is a case study when it is not. Objective: Rainer and Wohlin proposed a smell indicator (inspired by code smells) to identify case studies based on the frequency of occurrences of words, which performed better than human classifiers. With the emergence of ChatGPT, we evaluate ChatGPT to assess its performance in accurately identifying case studies. We also reflect on the results’ implications for mapping studies, specifically data extraction. Method: We used ChatGPT with the model GPT-4 to identify case studies and compared the result with the smell indicator for precision, recall, and accuracy. Results: GPT-4 and the smell indicator perform similarly, with GPT-4 performing slightly better in some instances and the smell indicator (SI) in others. The advantage of GPT-4 is that it is based on the definition of case studies and provides traceability on how it reaches its conclusions. Conclusion: As GPT-4 performed well on the task and provides traceability, we should use and, with that, evaluate it on data extraction tasks, supporting us as authors. © 2024 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1851067/FULLTEXT01.pdf,"[28, 30, 5, 30, 30, 5]","[1.0, 1.0, 0.4741050469685599, 1.0, 1.0, 0.28544795991317323]","[['case studies', 'studies case', 'case study', 'definition case', 'study used', 'study case', 'researchers use', 'studies systematic', 'case', 'researchers'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction']]"
Petersen_246_2021,1526064,"Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Gerken, Jan M. (University of Applied Sciences Flensburg, DEU)",2021,#Covid-19 : An exploratory investigation of hashtag usage on Twitter,"<p>Background: The literature highlights Twitter as a vital instrument tool for health policy-makers for health communication and promotion. Furthermore, Twitter is a tool allowing us to understand the focus of people regarding a topic of interest. Objective: To provide health policy-makers with insights concerning key topics of interest in the Twitter community regarding Covid-19, and to support information search and health communication. Method: A total of 28.5M tweets have been retrieved, of which 6.9M tweets included hashtags. The data was analyzed using data science and natural language processing libraries. Qualitative analysis was performed using thematic analysis. Results: 907k different hashtags were used. Of these, only 1192 hashtags were used more than 1000 times. The qualitative analysis resulted in 13 themes. The top three themes regarding the number of hashtags used were related to Covid-19, identifying information, interventions, and geographical tagging. We explored the relationship between themes and showed how health practitioners can understand the communication in relation to specific topics expressed as hashtags (e.g., #stayhome). Conclusions: The results provide first insights for policy-makers and health practitioners to identify relevant tweets and to choose appropriate hashtags for health communication. The results also show that only with a limited number of Tweets (10 per day) health organizations could have been among the top users. © 2021 Elsevier B.V.</p>",https://bth.diva-portal.org/smash/get/diva2:1526064/FULLTEXT01.pdf,"[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[1.0, 0.9332939970337223, 1.0, 1.0, 1.0, 0.2878360212134126, 1.0, 1.0, 1.0, 1.0, 0.9552556205934508, 0.9749041326873066]","[['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability'], ['topic modeling', 'topic discussion', 'topics', 'based text', 'topic', 'topic objective', 'natural language', 'data analyzed', 'background literature', 'interpretability']]"
Rainer_252_2023,1761963,"Rainer, Austen (Queen's University Belfast, United Kingdom);Wohlin, Claes [cwo] [0000-0003-0460-5253] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,Case study identification : A trivial indicator outperforms human classifiers,"<p>Context: The definition and term “case study” are not being applied consistently by software engineering researchers. We previously developed a trivial “smell indicator” to help detect the misclassification of primary studies as case studies. Objective: To evaluate the performance of the indicator. Methods: We compare the performance of the indicator against human classifiers for three datasets, two datasets comprising classifications by both authors of systematic literature studies and primary studies, and one dataset comprising only primary-study author classifications. Results: The indicator outperforms the human classifiers for all datasets. Conclusions: The indicator is successful because human classifiers “fail” to properly classify their own, and others’, primary studies. Consequently, reviewers of primary studies and authors of systematic literature studies could use the classifier as a “sanity” check for primary studies. Moreover, authors might use the indicator to double-check how they classified a study, as part of their analysis, and prior to submitting their manuscript for publication. We challenge the research community to both beat the indicator, and to improve its ability to identify true case studies. © 2023 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1761963/FULLTEXT01.pdf,"[5, 28, 30, 5, 28]","[1.0, 0.6584380782601017, 1.0, 1.0, 0.12004836372213408]","[['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['case studies', 'studies case', 'case study', 'definition case', 'study used', 'study case', 'researchers use', 'studies systematic', 'case', 'researchers'], ['code smells', 'smells', 'detection rules', 'detecting', 'detection', 'existing detection', 'ai', 'detecting eager', 'ai based', 'eager test'], ['classifiers', 'machine learning', 'predictive', 'random forest', 'human classifiers', 'boosting', 'classifier', 'ml based', 'ml techniques', 'prediction'], ['case studies', 'studies case', 'case study', 'definition case', 'study used', 'study case', 'researchers use', 'studies systematic', 'case', 'researchers']]"
